[	1.0000000000000000e+00	4.6555910117006810e-01	-1.3298655507411059e-01	-7.8500401247242668e-01	]
[	1.0000000000000000e+00	4.6555910117006810e-01	-1.3298655507411059e-01	-7.8500401247242679e-01	]
[	1.0090909090909090e+00	4.6875776430623201e-01	-1.3621600024036870e-01	-7.9536972168972531e-01	]
[	1.0181818181818183e+00	4.7192250193969532e-01	-1.3947813599389081e-01	-8.0573543090702393e-01	]
[	1.0272727272727273e+00	4.7505313821179079e-01	-1.4277278008859992e-01	-8.1610114012432222e-01	]
[	1.0363636363636364e+00	4.7814967312251849e-01	-1.4609993252449613e-01	-8.2646684934162062e-01	]
[	1.0454545454545454e+00	4.8121210667187841e-01	-1.4945959330157943e-01	-8.3683255855891892e-01	]
[	1.0545454545454547e+00	4.8423966834530763e-01	-1.5285093364194235e-01	-8.4719826777621754e-01	]
[	1.0636363636363637e+00	4.8723104030345371e-01	-1.5627249953152139e-01	-8.5756397699351583e-01	]
[	1.0727272727272728e+00	4.9018666958679985e-01	-1.5972475848102280e-01	-8.6792968621081412e-01	]
[	1.0818181818181818e+00	4.9310655619534599e-01	-1.6320771049044658e-01	-8.7829539542811241e-01	]
[	1.0909090909090911e+00	4.9599070012909230e-01	-1.6672135555979278e-01	-8.8866110464541104e-01	]
[	1.1000000000000001e+00	4.9883910138803861e-01	-1.7026569368906125e-01	-8.9902681386270933e-01	]
[	1.1000000000000001e+00	4.9883910138803861e-01	-1.7026569368906125e-01	-8.9902681386270933e-01	]
[	1.1090909090909091e+00	5.0164956081693490e-01	-1.7383809900467848e-01	-9.0939252308000784e-01	]
[	1.1181818181818182e+00	5.0442259563975511e-01	-1.7743912272502405e-01	-9.1975823229730624e-01	]
[	1.1272727272727274e+00	5.0715805187499041e-01	-1.8106856377897085e-01	-9.3012394151460476e-01	]
[	1.1363636363636365e+00	5.0985592952264081e-01	-1.8472642216651863e-01	-9.4048965073190305e-01	]
[	1.1454545454545455e+00	5.1251622858270629e-01	-1.8841269788766751e-01	-9.5085535994920134e-01	]
[	1.1545454545454545e+00	5.1513827783895005e-01	-1.9212647988024881e-01	-9.6122106916649963e-01	]
[	1.1636363636363636e+00	5.1772093344123205e-01	-1.9586617363358139e-01	-9.7158677838379803e-01	]
[	1.1727272727272726e+00	5.2026458633570483e-01	-1.9963229448499145e-01	-9.8195248760109632e-01	]
[	1.1818181818181819e+00	5.2276923652236851e-01	-2.0342484243447914e-01	-9.9231819681839484e-01	]
[	1.1909090909090909e+00	5.2523488400122276e-01	-2.0724381748204426e-01	-1.0026839060356931e+00	]
[	1.2000000000000000e+00	5.2766152877226791e-01	-2.1108921962768687e-01	-1.0130496152529913e+00	]
[	1.2000000000000000e+00	5.2766152877226791e-01	-2.1108921962768687e-01	-1.0130496152529913e+00	]
[	1.2090909090909090e+00	5.3005283801889025e-01	-2.1495478430976625e-01	-1.0205489057775592e+00	]
[	1.2181818181818183e+00	5.3241498252829311e-01	-2.1883799220691535e-01	-1.0280481963021268e+00	]
[	1.2272727272727273e+00	5.3474789362827313e-01	-2.2273872993189334e-01	-1.0355474868266943e+00	]
[	1.2363636363636363e+00	5.3705157131883041e-01	-2.2665699748470028e-01	-1.0430467773512619e+00	]
[	1.2454545454545454e+00	5.3932601559996485e-01	-2.3059279486533615e-01	-1.0505460678758294e+00	]
[	1.2545454545454546e+00	5.4157092645551264e-01	-2.3454561133645907e-01	-1.0580453584003970e+00	]
[	1.2636363636363637e+00	5.4378579174779662e-01	-2.3851455645724279e-01	-1.0655446489249645e+00	]
[	1.2727272727272727e+00	5.4597078590325276e-01	-2.4249992037728324e-01	-1.0730439394495319e+00	]
[	1.2818181818181817e+00	5.4812590892188118e-01	-2.4650170309658048e-01	-1.0805432299740996e+00	]
[	1.2909090909090910e+00	5.5025116080368175e-01	-2.5051990461513457e-01	-1.0880425204986672e+00	]
[	1.3000000000000000e+00	5.5234654154865437e-01	-2.5455452493294534e-01	-1.0955418110232347e+00	]
[	1.3000000000000000e+00	5.5234654154865437e-01	-2.5455452493294534e-01	-1.0955418110232347e+00	]
[	1.3090909090909091e+00	5.5440538661786742e-01	-2.5860692162151133e-01	-1.1059075202405333e+00	]
[	1.3181818181818181e+00	5.5642193957501473e-01	-2.6268007864452003e-01	-1.1162732294578317e+00	]
[	1.3272727272727274e+00	5.5839608866193136e-01	-2.6677376873557346e-01	-1.1266389386751303e+00	]
[	1.3363636363636364e+00	5.6032783387861718e-01	-2.7088799189467133e-01	-1.1370046478924285e+00	]
[	1.3454545454545455e+00	5.6221717522507220e-01	-2.7502274812181376e-01	-1.1473703571097269e+00	]
[	1.3545454545454545e+00	5.6406363229122047e-01	-2.7917701283334340e-01	-1.1577360663270251e+00	]
[	1.3636363636363635e+00	5.6586639457496979e-01	-2.8334899886843562e-01	-1.1681017755443235e+00	]
[	1.3727272727272726e+00	5.6762574487697659e-01	-2.8753928797896416e-01	-1.1784674847616217e+00	]
[	1.3818181818181818e+00	5.6934168319724077e-01	-2.9174788016492925e-01	-1.1888331939789203e+00	]
[	1.3909090909090909e+00	5.7101420953576232e-01	-2.9597477542633061e-01	-1.1991989031962185e+00	]
[	1.3999999999999999e+00	5.7264332389254125e-01	-3.0021997376316839e-01	-1.2095646124135166e+00	]
[	1.3999999999999999e+00	5.7264332389254125e-01	-3.0021997376316839e-01	-1.2095646124135166e+00	]
[	1.4090909090909089e+00	5.7427180943676215e-01	-3.0446365103327105e-01	-1.1991989031962180e+00	]
[	1.4181818181818182e+00	5.7594404413206968e-01	-3.0868984614079692e-01	-1.1888331939789194e+00	]
[	1.4272727272727272e+00	5.7765993416653305e-01	-3.1289832384283967e-01	-1.1784674847616212e+00	]
[	1.4363636363636363e+00	5.7941947954015238e-01	-3.1708908413939924e-01	-1.1681017755443228e+00	]
[	1.4454545454545453e+00	5.8122268025292767e-01	-3.2126212703047574e-01	-1.1577360663270244e+00	]
[	1.4545454545454546e+00	5.8306909767423953e-01	-3.2541640936282473e-01	-1.1473703571097260e+00	]
[	1.4636363636363636e+00	5.8495794830408510e-01	-3.2955013197408517e-01	-1.1370046478924276e+00	]
[	1.4727272727272727e+00	5.8688947447522666e-01	-3.3366389460277202e-01	-1.1266389386751292e+00	]
[	1.4818181818181817e+00	5.8886367618766433e-01	-3.3775769724888538e-01	-1.1162732294578310e+00	]
[	1.4909090909090910e+00	5.9088055344139812e-01	-3.4183153991242526e-01	-1.1059075202405324e+00	]
[	1.5000000000000000e+00	5.9294010623642801e-01	-3.4588542259339150e-01	-1.0955418110232340e+00	]
[	1.5000000000000000e+00	5.9294010623642801e-01	-3.4588542259339150e-01	-1.0955418110232340e+00	]
[	1.5090909090909090e+00	5.9499895130564107e-01	-3.4993781928195750e-01	-1.1059075202405326e+00	]
[	1.5181818181818183e+00	5.9701550426278849e-01	-3.5401097630496631e-01	-1.1162732294578313e+00	]
[	1.5272727272727273e+00	5.9898965334970500e-01	-3.5810466639601962e-01	-1.1266389386751297e+00	]
[	1.5363636363636364e+00	6.0092139856639082e-01	-3.6221888955511750e-01	-1.1370046478924278e+00	]
[	1.5454545454545454e+00	6.0281073991284584e-01	-3.6635364578225993e-01	-1.1473703571097262e+00	]
[	1.5545454545454547e+00	6.0465719697899412e-01	-3.7050791049378967e-01	-1.1577360663270246e+00	]
[	1.5636363636363637e+00	6.0645995926274354e-01	-3.7467989652888184e-01	-1.1681017755443230e+00	]
[	1.5727272727272728e+00	6.0821930956475034e-01	-3.7887018563941044e-01	-1.1784674847616214e+00	]
[	1.5818181818181818e+00	6.0993524788501452e-01	-3.8307877782537536e-01	-1.1888331939789198e+00	]
[	1.5909090909090911e+00	6.1160777422353607e-01	-3.8730567308677682e-01	-1.1991989031962185e+00	]
[	1.6000000000000001e+00	6.1323688858031500e-01	-3.9155087142361461e-01	-1.2095646124135169e+00	]
[	1.6000000000000001e+00	6.1323688858031500e-01	-3.9155087142361461e-01	-1.2095646124135169e+00	]
[	1.6090909090909091e+00	6.1165247778337950e-01	-3.8729054228526427e-01	-1.2199303216308155e+00	]
[	1.6181818181818182e+00	6.1011244649767782e-01	-3.8301439944362242e-01	-1.2302960308481139e+00	]
[	1.6272727272727274e+00	6.0861687989822999e-01	-3.7872268140470389e-01	-1.2406617400654125e+00	]
[	1.6363636363636365e+00	6.0716577798503635e-01	-3.7441538816850889e-01	-1.2510274492827107e+00	]
[	1.6454545454545455e+00	6.0575914075809656e-01	-3.7009251973503732e-01	-1.2613931585000091e+00	]
[	1.6545454545454545e+00	6.0439732893499809e-01	-3.6575514869383519e-01	-1.2717588677173073e+00	]
[	1.6636363636363636e+00	6.0308094441897631e-01	-3.6140514281628844e-01	-1.2821245769346057e+00	]
[	1.6727272727272726e+00	6.0180977243509481e-01	-3.5704189195226738e-01	-1.2924902861519039e+00	]
[	1.6818181818181819e+00	6.0058381298335373e-01	-3.5266539610177189e-01	-1.3028559953692025e+00	]
[	1.6909090909090909e+00	5.9940306606375315e-01	-3.4827565526480225e-01	-1.3132217045865007e+00	]
[	1.7000000000000000e+00	5.9826753167629299e-01	-3.4387266944135830e-01	-1.3235874138037989e+00	]
[	1.7000000000000000e+00	5.9826753167629299e-01	-3.4387266944135830e-01	-1.3235874138037989e+00	]
[	1.7090909090909090e+00	5.9716906093893507e-01	-3.3946195803288998e-01	-1.3298438153610084e+00	]
[	1.7181818181818183e+00	5.9609824068041750e-01	-3.3504460353718007e-01	-1.3361002169182177e+00	]
[	1.7272727272727273e+00	5.9505509249187527e-01	-3.3062069565577890e-01	-1.3423566184754270e+00	]
[	1.7363636363636363e+00	5.9403961637330838e-01	-3.2619023438868638e-01	-1.3486130200326361e+00	]
[	1.7454545454545454e+00	5.9305181232471671e-01	-3.2175321973590248e-01	-1.3548694215898451e+00	]
[	1.7545454545454546e+00	5.9209177232382948e-01	-3.1731005358013681e-01	-1.3611258231470547e+00	]
[	1.7636363636363637e+00	5.9115965054219766e-01	-3.1286143406392114e-01	-1.3673822247042637e+00	]
[	1.7727272727272727e+00	5.9025539246904735e-01	-3.0840713195924502e-01	-1.3736386262614730e+00	]
[	1.7818181818181817e+00	5.8937899810437877e-01	-3.0394714726610855e-01	-1.3798950278186821e+00	]
[	1.7909090909090910e+00	5.8853046744819171e-01	-2.9948147998451158e-01	-1.3861514293758914e+00	]
[	1.8000000000000000e+00	5.8770980050048638e-01	-2.9501013011445432e-01	-1.3924078309331007e+00	]
[	1.8000000000000000e+00	5.8770980050048638e-01	-2.9501013011445432e-01	-1.3924078309331007e+00	]
[	1.8090909090909091e+00	5.8849316111924588e-01	-2.9948752981534088e-01	-1.4027735401503993e+00	]
[	1.8181818181818181e+00	5.8923000665785852e-01	-3.0397241026138311e-01	-1.4131392493676977e+00	]
[	1.8272727272727274e+00	5.8992029672773783e-01	-3.0846452143525094e-01	-1.4235049585849964e+00	]
[	1.8363636363636364e+00	5.9056403132888380e-01	-3.1296386333694426e-01	-1.4338706678022946e+00	]
[	1.8454545454545455e+00	5.9116121046129633e-01	-3.1747043596646307e-01	-1.4442363770195930e+00	]
[	1.8545454545454545e+00	5.9171167444510397e-01	-3.2198311902569959e-01	-1.4546020862368911e+00	]
[	1.8636363636363635e+00	5.9221517102001919e-01	-3.2649996643598062e-01	-1.4649677954541895e+00	]
[	1.8727272727272726e+00	5.9267180043959367e-01	-3.3102161722835333e-01	-1.4753335046714877e+00	]
[	1.8818181818181818e+00	5.9308156270382739e-01	-3.3554807140281784e-01	-1.4856992138887863e+00	]
[	1.8909090909090909e+00	5.9344445781272037e-01	-3.4007932895937398e-01	-1.4960649231060845e+00	]
[	1.8999999999999999e+00	5.9376048576627272e-01	-3.4461538989802187e-01	-1.5064306323233827e+00	]
[	1.8999999999999999e+00	5.9376048576627272e-01	-3.4461538989802187e-01	-1.5064306323233827e+00	]
[	1.9090909090909089e+00	5.9360761959421904e-01	-3.4233620750210025e-01	-1.5012213670659849e+00	]
[	1.9181818181818182e+00	5.9344288657201882e-01	-3.4005790341498443e-01	-1.4960121018085875e+00	]
[	1.9272727272727272e+00	5.9326628906105783e-01	-3.3778050969482143e-01	-1.4908028365511901e+00	]
[	1.9363636363636363e+00	5.9307782706133594e-01	-3.3550402634161108e-01	-1.4855935712937927e+00	]
[	1.9454545454545453e+00	5.9287750057285338e-01	-3.3322845335535339e-01	-1.4803843060363955e+00	]
[	1.9545454545454546e+00	5.9266532148451490e-01	-3.3095393388229588e-01	-1.4751750407789979e+00	]
[	1.9636363636363636e+00	5.9244131199481020e-01	-3.2868071603154508e-01	-1.4699657755216005e+00	]
[	1.9727272727272727e+00	5.9220546588659795e-01	-3.2640871794954435e-01	-1.4647565102642033e+00	]
[	1.9818181818181817e+00	5.9195778315987813e-01	-3.2413793963629367e-01	-1.4595472450068059e+00	]
[	1.9909090909090910e+00	5.9169826381465063e-01	-3.2186838109179305e-01	-1.4543379797494085e+00	]
[	2.0000000000000000e+00	5.9142690785091567e-01	-3.1960004231604250e-01	-1.4491287144920111e+00	]
[	2.0000000000000000e+00	5.9142690785091567e-01	-3.1960004231604250e-01	-1.4491287144920111e+00	]
[	2.0090909090909093e+00	5.9085186576280480e-01	-3.1509115237089819e-01	-1.4387630052746863e+00	]
[	2.0181818181818181e+00	5.9023017578034065e-01	-3.1058886456037699e-01	-1.4283972960573619e+00	]
[	2.0272727272727273e+00	5.8956187321807696e-01	-3.0609342966881931e-01	-1.4180315868400371e+00	]
[	2.0363636363636366e+00	5.8884695807601384e-01	-3.0160484769622536e-01	-1.4076658776227120e+00	]
[	2.0454545454545454e+00	5.8808543035415139e-01	-2.9712311864259539e-01	-1.3973001684053878e+00	]
[	2.0545454545454547e+00	5.8727746863790775e-01	-2.9264935994820035e-01	-1.3869344591880628e+00	]
[	2.0636363636363635e+00	5.8642340714789343e-01	-2.8818550530227077e-01	-1.3765687499707384e+00	]
[	2.0727272727272728e+00	5.8552315277748190e-01	-2.8373091459340183e-01	-1.3662030407534136e+00	]
[	2.0818181818181820e+00	5.8457670552667307e-01	-2.7928558782159374e-01	-1.3558373315360885e+00	]
[	2.0909090909090908e+00	5.8358406539546703e-01	-2.7484952498684667e-01	-1.3454716223187642e+00	]
[	2.1000000000000001e+00	5.8254523238386369e-01	-2.7042272608916029e-01	-1.3351059131014393e+00	]
[	2.1000000000000001e+00	5.8254523238386369e-01	-2.7042272608916029e-01	-1.3351059131014393e+00	]
[	2.1090909090909093e+00	5.8360392323642407e-01	-2.7484317007813536e-01	-1.3363447696937436e+00	]
[	2.1181818181818182e+00	5.8465713565132416e-01	-2.7926491663250713e-01	-1.3375836262860481e+00	]
[	2.1272727272727274e+00	5.8570486879144879e-01	-2.8368796223277781e-01	-1.3388224828783526e+00	]
[	2.1363636363636367e+00	5.8674712265679785e-01	-2.8811230687894729e-01	-1.3400613394706573e+00	]
[	2.1454545454545455e+00	5.8778389724737135e-01	-2.9253795057101528e-01	-1.3413001960629618e+00	]
[	2.1545454545454548e+00	5.8881518885741246e-01	-2.9696487757366630e-01	-1.3425390526552663e+00	]
