[	2.5454545454545452e-01	-1.2124551523645173e-02	-6.8041197547269702e-05	1.7616411684528425e-02	]
[	2.6363636363636361e-01	-1.2715276528230811e-02	-7.8846812856918003e-05	1.8963762599245336e-02	]
[	2.7272727272727271e-01	-1.3305986055295947e-02	-9.0448325378028949e-05	2.0311113513962246e-02	]
[	2.8181818181818180e-01	-1.3896680104840579e-02	-1.0284573511060253e-04	2.1658464428679157e-02	]
[	2.9090909090909089e-01	-1.4487358676864709e-02	-1.1603904205463873e-04	2.3005815343396067e-02	]
[	2.9999999999999999e-01	-1.5078021771368338e-02	-1.3002824621013759e-04	2.4353166258112978e-02	]
[	2.9999999999999999e-01	-1.5078021771368338e-02	-1.3002824621013759e-04	2.4353166258112978e-02	]
[	3.0909090909090908e-01	-1.5590964140866402e-02	-1.4282276803324873e-04	2.5523272753486610e-02	]
[	3.1818181818181818e-01	-1.6103890608046963e-02	-1.5621746251093580e-04	2.6693379248860245e-02	]
[	3.2727272727272727e-01	-1.6616800808731694e-02	-1.7021232002267984e-04	2.7863485744233876e-02	]
[	3.3636363636363636e-01	-1.7129694742920590e-02	-1.8480734056848091e-04	2.9033592239607508e-02	]
[	3.4545454545454546e-01	-1.7642572410613656e-02	-2.0000252414833895e-04	3.0203698734981139e-02	]
[	3.5454545454545455e-01	-1.8155432184555884e-02	-2.1579782435942113e-04	3.1373805230354775e-02	]
[	3.6363636363636365e-01	-1.8668271242816597e-02	-2.3219315669099273e-04	3.2543911725728410e-02	]
[	3.7272727272727274e-01	-1.9181090515348366e-02	-2.4918854618662204e-04	3.3714018221102038e-02	]
[	3.8181818181818183e-01	-1.9693890002151184e-02	-2.6678399284630906e-04	3.4884124716475673e-02	]
[	3.9090909090909093e-01	-2.0206669703225055e-02	-2.8497949667005386e-04	3.6054231211849308e-02	]
[	4.0000000000000002e-01	-2.0719429618569978e-02	-3.0377505765785635e-04	3.7224337707222936e-02	]
[	4.0000000000000002e-01	-2.0719429618569981e-02	-3.0377505765785635e-04	3.7224337707222936e-02	]
[	4.0909090909090912e-01	-2.1210787607761530e-02	-3.2234985892124683e-04	3.8345658483874889e-02	]
[	4.1818181818181821e-01	-2.1702123949326947e-02	-3.4147559802688023e-04	3.9466979260526856e-02	]
[	4.2727272727272730e-01	-2.2193438322901021e-02	-3.6115226241119434e-04	4.0588300037178823e-02	]
[	4.3636363636363640e-01	-2.2684730728483753e-02	-3.8137985207418909e-04	4.1709620813830790e-02	]
[	4.4545454545454549e-01	-2.3176001166075141e-02	-4.0215836701586454e-04	4.2830941590482757e-02	]
[	4.5454545454545453e-01	-2.3667248204223147e-02	-4.2348774821808212e-04	4.3952262367134724e-02	]
[	4.6363636363636362e-01	-2.4158469360590632e-02	-4.4536788992602101e-04	4.5073583143786691e-02	]
[	4.7272727272727272e-01	-2.4649665453245727e-02	-4.6779882462376967e-04	4.6194903920438658e-02	]
[	4.8181818181818181e-01	-2.5140836482188431e-02	-4.9078055231132809e-04	4.7316224697090625e-02	]
[	4.9090909090909091e-01	-2.5631982447418745e-02	-5.1431307298869622e-04	4.8437545473742585e-02	]
[	5.0000000000000000e-01	-2.6123103348936669e-02	-5.3839638665587411e-04	4.9558866250394552e-02	]
[	5.0000000000000000e-01	-2.6123103348936669e-02	-5.3839638665587411e-04	4.9558866250394552e-02	]
[	5.0909090909090904e-01	-2.6600820344280313e-02	-5.6235209152518393e-04	5.0649647849958047e-02	]
[	5.1818181818181819e-01	-2.7078510455421451e-02	-5.8682884251258429e-04	5.1740429449521556e-02	]
[	5.2727272727272723e-01	-2.7556173387628134e-02	-6.1182662443271018e-04	5.2831211049085058e-02	]
[	5.3636363636363638e-01	-2.8033809140900381e-02	-6.3734543728556203e-04	5.3921992648648567e-02	]
[	5.4545454545454541e-01	-2.8511417715238182e-02	-6.6338528107113940e-04	5.5012774248212062e-02	]
[	5.5454545454545456e-01	-2.8988997793752469e-02	-6.8994608535798466e-04	5.6103555847775571e-02	]
[	5.6363636363636360e-01	-2.9466547092807813e-02	-7.1702772495551269e-04	5.7194337447339073e-02	]
[	5.7272727272727275e-01	-2.9944066365012421e-02	-7.4463023900061902e-04	5.8285119046902589e-02	]
[	5.8181818181818179e-01	-3.0421555610366285e-02	-7.7275362749330292e-04	5.9375900646466084e-02	]
[	5.9090909090909094e-01	-3.0899014828869406e-02	-8.0139789043356523e-04	6.0466682246029600e-02	]
[	5.9999999999999998e-01	-3.1376444020521782e-02	-8.3056302782140510e-04	6.1557463845593095e-02	]
[	5.9999999999999998e-01	-3.1376444020521782e-02	-8.3056302782140510e-04	6.1557463845593095e-02	]
[	6.0909090909090902e-01	-3.1823567555875912e-02	-8.5835090539114988e-04	6.2579076736578337e-02	]
[	6.1818181818181817e-01	-3.2270662083929841e-02	-8.8659553090453453e-04	6.3600689627563614e-02	]
[	6.2727272727272720e-01	-3.2717727362705257e-02	-9.1529688901070491e-04	6.4622302518548877e-02	]
[	6.3636363636363635e-01	-3.3164763392202180e-02	-9.4445497970966155e-04	6.5643915409534154e-02	]
[	6.4545454545454539e-01	-3.3611770172420591e-02	-9.7406980300140391e-04	6.6665528300519417e-02	]
[	6.5454545454545454e-01	-3.4058746622195789e-02	-1.0041412883099181e-03	6.7687141191504707e-02	]
[	6.6363636363636358e-01	-3.4505690866683938e-02	-1.0346693108976479e-03	6.8708754082489956e-02	]
[	6.7272727272727273e-01	-3.4952603523782537e-02	-1.0656539102409893e-03	6.9730366973475233e-02	]
[	6.8181818181818177e-01	-3.5399484593491570e-02	-1.0970950863399415e-03	7.0751979864460496e-02	]
[	6.9090909090909092e-01	-3.5846334075811052e-02	-1.1289928391945050e-03	7.1773592755445773e-02	]
[	6.9999999999999996e-01	-3.6293151970740969e-02	-1.1613471688046791e-03	7.2795205646431035e-02	]
[	6.9999999999999996e-01	-3.6293151970740962e-02	-1.1613471688046791e-03	7.2795205646431035e-02	]
[	7.0909090909090911e-01	-3.6762540243197549e-02	-1.1958301163019086e-03	7.3868509657528628e-02	]
[	7.1818181818181814e-01	-3.7231890787913745e-02	-1.2308168065060714e-03	7.4941813668626192e-02	]
[	7.2727272727272729e-01	-3.7701203324510595e-02	-1.2663072184386883e-03	7.6015117679723770e-02	]
[	7.3636363636363633e-01	-3.8170477852988084e-02	-1.3023013520997585e-03	7.7088421690821335e-02	]
[	7.4545454545454548e-01	-3.8639714373346221e-02	-1.3387992074892826e-03	7.8161725701918913e-02	]
[	7.5454545454545452e-01	-3.9108911632880251e-02	-1.3758006884536658e-03	7.9235029713016492e-02	]
[	7.6363636363636367e-01	-3.9578067459321443e-02	-1.4133056253888938e-03	8.0308333724114070e-02	]
[	7.7272727272727271e-01	-4.0047182568619617e-02	-1.4513140722021518e-03	8.1381637735211634e-02	]
[	7.8181818181818186e-01	-4.0516256960774780e-02	-1.4898260288934407e-03	8.2454941746309227e-02	]
[	7.9090909090909089e-01	-4.0985290635786917e-02	-1.5288414954627595e-03	8.3528245757406791e-02	]
[	8.0000000000000004e-01	-4.1454283593656049e-02	-1.5683604719101093e-03	8.4601549768504369e-02	]
[	8.0000000000000004e-01	-4.1454283593656049e-02	-1.5683604719101093e-03	8.4601549768504369e-02	]
[	8.0909090909090908e-01	-4.1919549138542116e-02	-1.6080663557970058e-03	8.5666424157757146e-02	]
[	8.1818181818181823e-01	-4.2384771702023531e-02	-1.6482676284374151e-03	8.6731298547009950e-02	]
[	8.2727272727272727e-01	-4.2849951010536388e-02	-1.6889642661159637e-03	8.7796172936262754e-02	]
[	8.3636363636363642e-01	-4.3315087064080687e-02	-1.7301562688326524e-03	8.8861047325515571e-02	]
[	8.4545454545454546e-01	-4.3780179862656428e-02	-1.7718436365874802e-03	8.9925921714768375e-02	]
[	8.5454545454545461e-01	-4.4245228184034167e-02	-1.8140262610739949e-03	9.0990796104021179e-02	]
[	8.6363636363636365e-01	-4.4710229908822237e-02	-1.8567039517034313e-03	9.2055670493273969e-02	]
[	8.7272727272727280e-01	-4.5175185735564442e-02	-1.8998767693611330e-03	9.3120544882526773e-02	]
[	8.8181818181818183e-01	-4.5640095664260770e-02	-1.9435447140470985e-03	9.4185419271779564e-02	]
[	8.9090909090909098e-01	-4.6104959694911241e-02	-1.9877077857613293e-03	9.5250293661032381e-02	]
[	9.0000000000000002e-01	-4.6569777827515826e-02	-2.0323659845038239e-03	9.6315168050285171e-02	]
[	9.0000000000000002e-01	-4.6569777827515826e-02	-2.0323659845038239e-03	9.6315168050285171e-02	]
[	9.0909090909090906e-01	-4.7032167142295175e-02	-2.0772865454214318e-03	9.7374590900654062e-02	]
[	9.1818181818181821e-01	-4.7494508179015890e-02	-2.1226969044022834e-03	9.8434013751022967e-02	]
[	9.2727272727272725e-01	-4.7956800668585806e-02	-2.1685970349421637e-03	9.9493436601391858e-02	]
[	9.3636363636363640e-01	-4.8419044611004936e-02	-2.2149869370410736e-03	1.0055285945176075e-01	]
[	9.4545454545454544e-01	-4.8881240006273280e-02	-2.2618666106990126e-03	1.0161228230212964e-01	]
[	9.5454545454545459e-01	-4.9343385652166234e-02	-2.3092359351973638e-03	1.0267170515249854e-01	]
[	9.6363636363636362e-01	-4.9805479464011877e-02	-2.3570946984807820e-03	1.0373112800286743e-01	]
[	9.7272727272727277e-01	-5.0267522128931770e-02	-2.4054429685492185e-03	1.0479055085323634e-01	]
[	9.8181818181818181e-01	-5.0729513646925892e-02	-2.4542807454026733e-03	1.0584997370360523e-01	]
[	9.9090909090909096e-01	-5.1191454017994270e-02	-2.5036080290411467e-03	1.0690939655397413e-01	]
[	1.0000000000000000e+00	-5.1653343242136877e-02	-2.5534248194646380e-03	1.0796881940434302e-01	]
[	1.0000000000000000e+00	-5.1653343242136877e-02	-2.5534248194646380e-03	1.0796881940434302e-01	]
[	1.0090909090909090e+00	-5.2114380611091672e-02	-2.6036434834834465e-03	1.0902641371080127e-01	]
[	1.0181818181818183e+00	-5.2575364185272228e-02	-2.6543496626347043e-03	1.1008400801725951e-01	]
[	1.0272727272727273e+00	-5.3036293697302679e-02	-2.7055433274342199e-03	1.1114160232371774e-01	]
[	1.0363636363636364e+00	-5.3497169147183034e-02	-2.7572244778819952e-03	1.1219919663017595e-01	]
[	1.0454545454545454e+00	-5.3957990534913298e-02	-2.8093931139780304e-03	1.1325679093663417e-01	]
[	1.0545454545454547e+00	-5.4418756665963047e-02	-2.8620491017060435e-03	1.1431438524309241e-01	]
[	1.0636363636363637e+00	-5.4879465469033176e-02	-2.9151922059712921e-03	1.1537197954955063e-01	]
[	1.0727272727272728e+00	-5.5340117626859059e-02	-2.9688225023808026e-03	1.1642957385600884e-01	]
[	1.0818181818181818e+00	-5.5800713139440683e-02	-3.0229399909345754e-03	1.1748716816246706e-01	]
[	1.0909090909090911e+00	-5.6261252006778076e-02	-3.0775446716326117e-03	1.1854476246892531e-01	]
[	1.1000000000000001e+00	-5.6721734228871210e-02	-3.1326365444749090e-03	1.1960235677538353e-01	]
[	1.1000000000000001e+00	-5.6721734228871210e-02	-3.1326365444749090e-03	1.1960235677538353e-01	]
[	1.1090909090909091e+00	-5.7160419479135874e-02	-3.1855801820213601e-03	1.2061001856692249e-01	]
[	1.1181818181818182e+00	-5.7599050789463681e-02	-3.2389657939216579e-03	1.2161768035846141e-01	]
[	1.1272727272727274e+00	-5.8037627928899826e-02	-3.2927933520053264e-03	1.2262534215000034e-01	]
[	1.1363636363636365e+00	-5.8476150897444283e-02	-3.3470628562723625e-03	1.2363300394153927e-01	]
[	1.1454545454545455e+00	-5.8914619695097072e-02	-3.4017743067227685e-03	1.2464066573307818e-01	]
[	1.1545454545454545e+00	-5.9353033290054077e-02	-3.4569275756114958e-03	1.2564832752461710e-01	]
[	1.1636363636363636e+00	-5.9791389893194484e-02	-3.5125224391937254e-03	1.2665598931615601e-01	]
[	1.1727272727272726e+00	-6.0229690094252004e-02	-3.5685589696658015e-03	1.2766365110769493e-01	]
[	1.1818181818181819e+00	-6.0667933893226632e-02	-3.6250371670277252e-03	1.2867131289923386e-01	]
[	1.1909090909090909e+00	-6.1106121290118359e-02	-3.6819570312794933e-03	1.2967897469077277e-01	]
[	1.2000000000000000e+00	-6.1544252284927187e-02	-3.7393185624211081e-03	1.3068663648231171e-01	]
[	1.2000000000000000e+00	-6.1544252284927187e-02	-3.7393185624211081e-03	1.3068663648231171e-01	]
[	1.2090909090909090e+00	-6.2011044339128574e-02	-3.8009266793897017e-03	1.3176036669348251e-01	]
[	1.2181818181818183e+00	-6.2477769529232653e-02	-3.8630359099685067e-03	1.3283409690465334e-01	]
[	1.2272727272727273e+00	-6.2944427576211825e-02	-3.9256462169472081e-03	1.3390782711582414e-01	]
[	1.2363636363636363e+00	-6.3411018480066084e-02	-3.9887576003258072e-03	1.3498155732699496e-01	]
[	1.2454545454545454e+00	-6.3877542240795421e-02	-4.0523700601043039e-03	1.3605528753816576e-01	]
[	1.2545454545454546e+00	-6.4343997611873566e-02	-4.1164834276071535e-03	1.3712901774933658e-01	]
[	1.2636363636363637e+00	-6.4810382431911756e-02	-4.1810974074729832e-03	1.3820274796050738e-01	]
[	1.2727272727272727e+00	-6.5276697413389442e-02	-4.2462120950570561e-03	1.3927647817167821e-01	]
[	1.2818181818181817e+00	-6.5742942556306624e-02	-4.3118274903593710e-03	1.4035020838284901e-01	]
[	1.2909090909090910e+00	-6.6209117860663302e-02	-4.3779435933799299e-03	1.4142393859401983e-01	]
[	1.3000000000000000e+00	-6.6675223326459462e-02	-4.4445604041187300e-03	1.4249766880519066e-01	]
[	1.3000000000000000e+00	-6.6675223326459462e-02	-4.4445604041187300e-03	1.4249766880519066e-01	]
[	1.3090909090909091e+00	-6.7142460558041628e-02	-4.5118516497592281e-03	1.4357417639626824e-01	]
[	1.3181818181818181e+00	-6.7609624632117130e-02	-4.5796457754751409e-03	1.4465068398734582e-01	]
[	1.3272727272727274e+00	-6.8076715267950269e-02	-4.6479427404467382e-03	1.4572719157842343e-01	]
[	1.3363636363636364e+00	-6.8543732465541019e-02	-4.7167425446740146e-03	1.4680369916950103e-01	]
[	1.3454545454545455e+00	-6.9010676224889378e-02	-4.7860451881569736e-03	1.4788020676057864e-01	]
[	1.3545454545454545e+00	-6.9477545291868087e-02	-4.8558504860702848e-03	1.4895671435165622e-01	]
[	1.3636363636363635e+00	-6.9944337491944494e-02	-4.9261581150203300e-03	1.5003322194273383e-01	]
[	1.3727272727272726e+00	-7.0411053541955468e-02	-4.9969681795823066e-03	1.5110972953381141e-01	]
[	1.3818181818181818e+00	-7.0877693441901021e-02	-5.0682806797562145e-03	1.5218623712488902e-01	]
[	1.3909090909090909e+00	-7.1344257191781127e-02	-5.1400956155420504e-03	1.5326274471596660e-01	]
[	1.3999999999999999e+00	-7.1810744791595799e-02	-5.2124129869398159e-03	1.5433925230704418e-01	]
[	1.3999999999999999e+00	-7.1810744791595799e-02	-5.2124129869398159e-03	1.5433925230704418e-01	]
[	1.4090909090909089e+00	-7.2277925123767808e-02	-5.2853532770298023e-03	1.5541754344716302e-01	]
[	1.4181818181818182e+00	-7.2745026084819558e-02	-5.3587972101232029e-03	1.5649583458728186e-01	]
[	1.4272727272727272e+00	-7.3212047393123356e-02	-5.4327447418582205e-03	1.5757412572740070e-01	]
[	1.4363636363636363e+00	-7.3678989048679214e-02	-5.5071958722348567e-03	1.5865241686751955e-01	]
[	1.4454545454545453e+00	-7.4145851051487119e-02	-5.5821506012531108e-03	1.5973070800763839e-01	]
[	1.4545454545454546e+00	-7.4612632143465127e-02	-5.6576087282480978e-03	1.6080899914775729e-01	]
[	1.4636363636363636e+00	-7.5079330143259085e-02	-5.7335699023428549e-03	1.6188729028787613e-01	]
[	1.4727272727272727e+00	-7.5545945769979306e-02	-5.8100342371592145e-03	1.6296558142799497e-01	]
[	1.4818181818181817e+00	-7.6012479023625776e-02	-5.8870017326971757e-03	1.6404387256811381e-01	]
[	1.4909090909090910e+00	-7.6478929904198537e-02	-5.9644723889567403e-03	1.6512216370823268e-01	]
[	1.5000000000000000e+00	-7.6945298411697519e-02	-6.0424462059379055e-03	1.6620045484835155e-01	]
[	1.5000000000000000e+00	-7.6945298411697519e-02	-6.0424462059379055e-03	1.6620045484835155e-01	]
[	1.5090909090909090e+00	-7.7412976898364377e-02	-6.1211583084990620e-03	1.6728197493515481e-01	]
[	1.5181818181818183e+00	-7.7880569530978841e-02	-6.2003760916904752e-03	1.6836349502195808e-01	]
[	1.5272727272727273e+00	-7.8348076025926777e-02	-6.2800995073817034e-03	1.6944501510876131e-01	]
[	1.5363636363636364e+00	-7.8815496383208200e-02	-6.3603285555727477e-03	1.7052653519556454e-01	]
[	1.5454545454545454e+00	-7.9282830602823109e-02	-6.4410632362636080e-03	1.7160805528236781e-01	]
[	1.5545454545454547e+00	-7.9750077417846996e-02	-6.5223033319245678e-03	1.7268957536917107e-01	]
[	1.5636363636363637e+00	-8.0217234631630704e-02	-6.6040484624021577e-03	1.7377109545597430e-01	]
[	1.5727272727272728e+00	-8.0684302968352301e-02	-6.6862987509452307e-03	1.7485261554277753e-01	]
[	1.5818181818181818e+00	-8.1151282428011812e-02	-6.7690541975537867e-03	1.7593413562958074e-01	]
[	1.5909090909090911e+00	-8.1618173010609238e-02	-6.8523148022278275e-03	1.7701565571638400e-01	]
[	1.6000000000000001e+00	-8.2084974716144565e-02	-6.9360805649673488e-03	1.7809717580318724e-01	]
[	1.6000000000000001e+00	-8.2084974716144565e-02	-6.9360805649673488e-03	1.7809717580318724e-01	]
[	1.6090909090909091e+00	-8.2531302142532709e-02	-7.0166597701088436e-03	1.7913146058634036e-01	]
[	1.6181818181818182e+00	-8.2977545594004859e-02	-7.0977004898084726e-03	1.8016574536949345e-01	]
[	1.6272727272727274e+00	-8.3423704823022582e-02	-7.1792026790432539e-03	1.8120003015264657e-01	]
[	1.6363636363636365e+00	-8.3869779829585878e-02	-7.2611663378131849e-03	1.8223431493579967e-01	]
[	1.6454545454545455e+00	-8.4315770613694746e-02	-7.3435914661182655e-03	1.8326859971895273e-01	]
[	1.6545454545454545e+00	-8.4761676069586261e-02	-7.4264778607206865e-03	1.8430288450210586e-01	]
[	1.6636363636363636e+00	-8.5207494280050353e-02	-7.5098251667328119e-03	1.8533716928525895e-01	]
[	1.6727272727272726e+00	-8.5653225877148284e-02	-7.5936334994115675e-03	1.8637145406841205e-01	]
[	1.6818181818181819e+00	-8.6098870860880083e-02	-7.6779028587569548e-03	1.8740573885156514e-01	]
[	1.6909090909090909e+00	-8.6544429231245723e-02	-7.7626332447689695e-03	1.8844002363471823e-01	]
[	1.7000000000000000e+00	-8.6989900988245203e-02	-7.8478246574476152e-03	1.8947430841787133e-01	]
[	1.7000000000000000e+00	-8.6989900988245203e-02	-7.8478246574476152e-03	1.8947430841787133e-01	]
[	1.7090909090909090e+00	-8.7464866311477721e-02	-7.9391826208481172e-03	1.9057730063376607e-01	]
[	1.7181818181818183e+00	-8.7939730101441807e-02	-8.0310643188825533e-03	1.9168029284966079e-01	]
[	1.7272727272727273e+00	-8.8414492058565178e-02	-8.1234696934978420e-03	1.9278328506555548e-01	]
[	1.7363636363636363e+00	-8.8889152182847833e-02	-8.2163987446939833e-03	1.9388627728145019e-01	]
[	1.7454545454545454e+00	-8.9363710474289773e-02	-8.3098514724709773e-03	1.9498926949734488e-01	]
[	1.7545454545454546e+00	-8.9838165594753022e-02	-8.4038276147696492e-03	1.9609226171323960e-01	]
[	1.7636363636363637e+00	-9.0312515224201542e-02	-8.4983267139876768e-03	1.9719525392913428e-01	]
[	1.7727272727272727e+00	-9.0786760127550728e-02	-8.5933489187388513e-03	1.9829824614502900e-01	]
[	1.7818181818181817e+00	-9.1260900304800580e-02	-8.6888942290231710e-03	1.9940123836092369e-01	]
[	1.7909090909090910e+00	-9.1734935755951125e-02	-8.7849626448406378e-03	2.0050423057681840e-01	]
[	1.8000000000000000e+00	-9.2208866481002322e-02	-8.8815541661912498e-03	2.0160722279271309e-01	]
[	1.8000000000000000e+00	-9.2208866481002322e-02	-8.8815541661912498e-03	2.0160722279271309e-01	]
[	1.8090909090909091e+00	-9.2684723762732693e-02	-8.9790863101423448e-03	2.0271495351178695e-01	]
[	1.8181818181818181e+00	-9.3160472230930921e-02	-9.0771454160699459e-03	2.0382268423086078e-01	]
[	1.8272727272727274e+00	-9.3636111582883527e-02	-9.1757314214897315e-03	2.0493041494993464e-01	]
[	1.8363636363636364e+00	-9.4111641818590511e-02	-9.2748443264016964e-03	2.0603814566900847e-01	]
[	1.8454545454545455e+00	-9.4587062938051872e-02	-9.3744841308058460e-03	2.0714587638808230e-01	]
[	1.8545454545454545e+00	-9.5062373589134455e-02	-9.4746505528025479e-03	2.0825360710715612e-01	]
[	1.8636363636363635e+00	-9.5537571427580611e-02	-9.5753431003351274e-03	2.0936133782622995e-01	]
[	1.8727272727272726e+00	-9.6012657226321380e-02	-9.6765619333384831e-03	2.1046906854530378e-01	]
[	1.8818181818181818e+00	-9.6487630985356759e-02	-9.7783070518126167e-03	2.1157679926437764e-01	]
[	1.8909090909090909e+00	-9.6962492704686737e-02	-9.8805784557575212e-03	2.1268452998345147e-01	]
[	1.8999999999999999e+00	-9.7437242384311312e-02	-9.9833761451732020e-03	2.1379226070252530e-01	]
[	1.8999999999999999e+00	-9.7437242384311312e-02	-9.9833761451732020e-03	2.1379226070252530e-01	]
[	1.9090909090909089e+00	-9.7912911638961403e-02	-1.0086925308732963e-02	2.1490240890409237e-01	]
[	1.9181818181818182e+00	-9.8388465161451749e-02	-1.0191002365373417e-02	2.1601255710565948e-01	]
[	1.9272727272727272e+00	-9.8863902647871885e-02	-1.0295607248490936e-02	2.1712270530722655e-01	]
[	1.9363636363636363e+00	-9.9339224098221823e-02	-1.0400739958085525e-02	2.1823285350879362e-01	]
[	1.9454545454545453e+00	-9.9814429512501551e-02	-1.0506400494157183e-02	2.1934300171036067e-01	]
[	1.9545454545454546e+00	-1.0028951753326705e-01	-1.0612588556382547e-02	2.2045314991192777e-01	]
[	1.9636363636363636e+00	-1.0076448580709517e-01	-1.0719303620734378e-02	2.2156329811349484e-01	]
[	1.9727272727272727e+00	-1.0123933510996824e-01	-1.0826545857668903e-02	2.2267344631506192e-01	]
[	1.9818181818181817e+00	-1.0171406544188628e-01	-1.0934315267186120e-02	2.2378359451662896e-01	]
[	1.9909090909090910e+00	-1.0218867680284931e-01	-1.1042611849286035e-02	2.2489374271819607e-01	]
[	2.0000000000000000e+00	-1.0266316919285728e-01	-1.1151435603968637e-02	2.2600389091976311e-01	]
[	2.0000000000000000e+00	-1.0266316919285728e-01	-1.1151435603968637e-02	2.2600389091976311e-01	]
[	2.0090909090909093e+00	-1.0313904098364331e-01	-1.1261132826120826e-02	2.2711755575820555e-01	]
[	2.0181818181818181e+00	-1.0361478982599728e-01	-1.1371359828470214e-02	2.2823122059664791e-01	]
[	2.0272727272727273e+00	-1.0409041541395589e-01	-1.1482116540034830e-02	2.2934488543509035e-01	]
[	2.0363636363636366e+00	-1.0456591774751911e-01	-1.1593402960814670e-02	2.3045855027353279e-01	]
[	2.0454545454545454e+00	-1.0504129682668691e-01	-1.1705219090809725e-02	2.3157221511197518e-01	]
[	2.0545454545454547e+00	-1.0551655128488290e-01	-1.1817564610104898e-02	2.3268587995041762e-01	]
[	2.0636363636363635e+00	-1.0599167875289461e-01	-1.1930438960664529e-02	2.3379954478886000e-01	]
[	2.0727272727272728e+00	-1.0646668001194100e-01	-1.2043842324129174e-02	2.3491320962730242e-01	]
[	2.0818181818181820e+00	-1.0694155506202201e-01	-1.2157774700498830e-02	2.3602687446574486e-01	]
[	2.0909090909090908e+00	-1.0741630390313764e-01	-1.2272236089773491e-02	2.3714053930418724e-01	]
[	2.1000000000000001e+00	-1.0789092653528792e-01	-1.2387226491953169e-02	2.3825420414262966e-01	]
[	2.1000000000000001e+00	-1.0789092653528792e-01	-1.2387226491953169e-02	2.3825420414262966e-01	]
[	2.1090909090909093e+00	-1.0937066566752242e-01	-1.2743888000319812e-02	2.3478308315184651e-01	]
[	2.1181818181818182e+00	-1.1085161914643694e-01	-1.3095407554796394e-02	2.3131196216106359e-01	]
[	2.1272727272727274e+00	-1.1233377771680775e-01	-1.3441782967334408e-02	2.2784084117028047e-01	]
[	2.1363636363636367e+00	-1.1381714137863479e-01	-1.3783014237933836e-02	2.2436972017949736e-01	]
[	2.1454545454545455e+00	-1.1530171013191796e-01	-1.4119101366594659e-02	2.2089859918871443e-01	]
[	2.1545454545454548e+00	-1.1678744255948834e-01	-1.4450034833488052e-02	2.1742747819793135e-01	]
